employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,performance_score
44140,Operations,region_13,Masters,Female,other,1 ,51 ,5 ,17 ,0 ,0 ,62 ,12 
61853,Sales & Marketing,region_2,Bachelors,Female,other,1 ,30 ,3 ,5 ,1 ,0 ,52 ,11 
45236,Sales & Marketing,region_20,Bachelors,Male,sourcing,1 ,34 ,3 ,5 ,1 ,0 ,51 ,11 
4797,Procurement,region_34,Bachelors,Male,other,1 ,32 ,5 ,3 ,1 ,0 ,65 ,14 
57753,Operations,region_19,Bachelors,Female,other,1 ,40 ,3 ,5 ,0 ,0 ,57 ,11 
4448,Operations,region_2,Bachelors,Female,sourcing,1 ,43 ,3 ,9 ,0 ,0 ,76 ,15 
37430,Sales & Marketing,region_7,NIL,Male,sourcing,1 ,32 ,1 ,7 ,0 ,0 ,52 ,10 
76159,Technology,region_7,Masters,Male,sourcing,1 ,41 ,4 ,5 ,1 ,0 ,75 ,16 
42497,Operations,region_2,Bachelors,Male,other,1 ,47 ,4 ,17 ,1 ,0 ,57 ,12 
48092,Sales & Marketing,region_2,Bachelors,Male,other,1 ,34 ,5 ,9 ,0 ,0 ,96 ,19 
28585,Technology,region_5,Bachelors,Male,sourcing,1 ,28 ,4 ,3 ,0 ,0 ,86 ,17 
46013,Technology,region_2,NIL,Male,other,1 ,36 ,3 ,6 ,0 ,0 ,81 ,16 
9457,Operations,region_13,Bachelors,Female,other,2 ,33 ,3 ,6 ,1 ,0 ,64 ,13 
28039,Sales & Marketing,region_15,Bachelors,Male,other,1 ,49 ,3 ,8 ,0 ,0 ,51 ,10 
19668,Operations,region_9,Bachelors,Male,other,1 ,28 ,3 ,4 ,1 ,0 ,63 ,13 
36764,Operations,region_23,Masters,Female,other,2 ,38 ,2 ,7 ,0 ,0 ,64 ,13 
6340,Sales & Marketing,region_22,NIL,Female,sourcing,2 ,29 ,1 ,6 ,0 ,0 ,47 ,9 
44625,Operations,region_22,Masters,Male,referred,1 ,35 ,5 ,9 ,0 ,0 ,57 ,11 
37582,Technology,region_4,Masters,Male,other,1 ,47 ,3 ,6 ,0 ,0 ,84 ,17 
47191,Sales & Marketing,region_4,Masters,Male,other,1 ,44 ,1 ,11 ,0 ,0 ,45 ,9 
62405,Technology,region_2,Masters,Male,sourcing,1 ,49 ,4 ,20 ,1 ,0 ,78 ,16 
70286,Technology,region_15,Bachelors,Male,other,1 ,30 ,4 ,9 ,0 ,0 ,75 ,15 
69348,Operations,region_2,Masters,Male,sourcing,3 ,44 ,5 ,16 ,1 ,0 ,58 ,12 
17501,Analytics,region_5,Bachelors,Male,other,1 ,27 ,1 ,3 ,0 ,0 ,87 ,17 
26198,Procurement,region_2,Masters,Male,sourcing,2 ,43 ,3 ,6 ,0 ,0 ,66 ,13 
29903,Operations,region_15,Bachelors,Female,sourcing,1 ,36 ,3 ,10 ,1 ,0 ,58 ,12 
61630,Sales & Marketing,region_15,Bachelors,Male,other,1 ,46 ,5 ,18 ,0 ,0 ,49 ,10 
65360,Sales & Marketing,region_22,Bachelors,Male,sourcing,3 ,25 ,,1 ,0 ,0 ,51 ,10 
6235,Technology,region_2,Bachelors,Female,referred,1 ,51 ,5 ,15 ,0 ,0 ,88 ,18 
58768,Operations,region_30,Bachelors,Male,other,1 ,30 ,,1 ,0 ,0 ,59 ,12 
59427,Sales & Marketing,region_16,Bachelors,Male,other,2 ,26 ,3 ,4 ,0 ,0 ,50 ,10 
61133,HR,region_22,Masters,Male,sourcing,1 ,34 ,5 ,4 ,1 ,0 ,52 ,11 
22565,Sales & Marketing,region_22,Bachelors,Male,sourcing,3 ,30 ,1 ,5 ,0 ,0 ,46 ,9 
23350,Procurement,region_11,Masters,Female,other,1 ,38 ,3 ,6 ,0 ,0 ,82 ,16 
52367,Technology,region_7,Bachelors,Female,other,1 ,35 ,4 ,10 ,0 ,0 ,79 ,16 
70664,Operations,region_26,Bachelors,Male,other,1 ,39 ,3 ,5 ,0 ,0 ,62 ,12 
60618,Sales & Marketing,region_20,Bachelors,Male,sourcing,1 ,33 ,4 ,7 ,0 ,0 ,52 ,10 
66326,Sales & Marketing,region_2,Bachelors,Female,sourcing,2 ,36 ,3 ,7 ,0 ,0 ,48 ,10 
39228,Sales & Marketing,region_7,Bachelors,Male,other,1 ,32 ,4 ,5 ,1 ,0 ,49 ,10 
17756,Sales & Marketing,region_2,Masters,Male,sourcing,1 ,38 ,4 ,3 ,1 ,0 ,48 ,10 
34647,Sales & Marketing,region_25,Masters,Male,other,1 ,39 ,5 ,9 ,0 ,0 ,49 ,10 
19007,Sales & Marketing,region_4,Masters,Male,other,1 ,37 ,3 ,4 ,0 ,0 ,53 ,11 
61910,Sales & Marketing,region_7,Bachelors,Male,sourcing,1 ,29 ,5 ,4 ,1 ,0 ,48 ,10 
33320,Sales & Marketing,region_7,Bachelors,Male,other,1 ,46 ,3 ,4 ,0 ,0 ,52 ,10 
38565,Operations,region_7,Masters,Male,other,1 ,33 ,5 ,7 ,1 ,0 ,62 ,13 
60139,Technology,region_23,Bachelors,Male,other,1 ,24 ,3 ,2 ,0 ,0 ,81 ,16 
62573,Sales & Marketing,region_26,Bachelors,Male,sourcing,1 ,28 ,,1 ,0 ,0 ,48 ,10 
6575,Technology,region_23,Bachelors,Female,other,1 ,32 ,5 ,7 ,0 ,0 ,76 ,15 
12103,Operations,region_24,Bachelors,Female,other,1 ,27 ,3 ,3 ,0 ,0 ,59 ,12 
14106,HR,region_22,Bachelors,Male,other,1 ,23 ,3 ,2 ,0 ,0 ,55 ,11 
26211,Finance,region_2,Bachelors,Female,other,1 ,44 ,5 ,12 ,0 ,1 ,69 ,14 
19277,Procurement,region_2,Masters,Female,referred,1 ,39 ,3 ,3 ,1 ,0 ,74 ,15 
74285,Procurement,region_22,Bachelors,Male,other,1 ,33 ,5 ,2 ,1 ,0 ,72 ,15 
35122,Procurement,region_7,Bachelors,Male,other,1 ,39 ,3 ,13 ,0 ,0 ,67 ,13 
27417,Sales & Marketing,region_22,Bachelors,Male,sourcing,1 ,39 ,2 ,13 ,0 ,0 ,47 ,9 
70390,Sales & Marketing,region_9,Bachelors,Male,sourcing,1 ,28 ,,1 ,0 ,0 ,47 ,9 
2471,Operations,region_22,Bachelors,Male,sourcing,1 ,24 ,5 ,3 ,1 ,0 ,61 ,13 
66638,Sales & Marketing,region_7,NIL,Male,other,1 ,34 ,3 ,2 ,0 ,0 ,52 ,10 
62601,Sales & Marketing,region_26,Bachelors,Male,other,1 ,35 ,3 ,3 ,0 ,0 ,49 ,10 
38933,Finance,region_31,Bachelors,Male,sourcing,1 ,29 ,3 ,5 ,0 ,0 ,59 ,12 
58503,Technology,region_7,Masters,Male,other,1 ,52 ,4 ,22 ,0 ,0 ,81 ,16 
22234,Analytics,region_4,Masters,Male,other,1 ,35 ,5 ,7 ,1 ,0 ,85 ,18 
52068,Sales & Marketing,region_16,Masters,Male,other,1 ,41 ,2 ,10 ,0 ,0 ,47 ,9 
3786,Procurement,region_22,Bachelors,Male,other,5 ,28 ,3 ,5 ,0 ,0 ,70 ,14 
8004,Finance,region_2,Bachelors,Male,other,1 ,54 ,3 ,16 ,0 ,0 ,60 ,12 
877,Sales & Marketing,region_11,Bachelors,Male,sourcing,1 ,34 ,3 ,7 ,1 ,0 ,49 ,10 
21838,Technology,region_7,Bachelors,Male,sourcing,1 ,31 ,3 ,3 ,0 ,0 ,83 ,17 
44900,Technology,region_22,Bachelors,Male,sourcing,1 ,28 ,4 ,5 ,1 ,0 ,76 ,16 
7755,Procurement,region_13,Masters,Male,other,3 ,45 ,3 ,12 ,0 ,0 ,67 ,13 
13075,Sales & Marketing,region_2,Bachelors,Male,other,1 ,41 ,2 ,3 ,0 ,0 ,53 ,11 
25108,Sales & Marketing,region_30,Bachelors,Male,other,2 ,29 ,4 ,5 ,0 ,0 ,51 ,10 
56579,HR,region_7,Bachelors,Male,other,1 ,40 ,5 ,10 ,1 ,0 ,51 ,11 
72620,Sales & Marketing,region_2,Masters,Female,sourcing,1 ,39 ,5 ,10 ,0 ,0 ,52 ,10 
65738,Analytics,region_16,Bachelors,Male,sourcing,1 ,29 ,3 ,4 ,0 ,0 ,86 ,17 
71135,Sales & Marketing,region_2,NIL,Male,sourcing,1 ,42 ,5 ,5 ,0 ,0 ,46 ,9 
21178,Finance,region_30,Bachelors,Male,sourcing,2 ,30 ,5 ,6 ,1 ,0 ,57 ,12 
22534,Sales & Marketing,region_2,Masters,Male,other,1 ,54 ,3 ,10 ,1 ,0 ,49 ,10 
67773,Technology,region_14,Bachelors,Male,sourcing,2 ,30 ,,1 ,0 ,0 ,84 ,17 
71369,Operations,region_2,Bachelors,Male,other,1 ,32 ,2 ,8 ,0 ,0 ,59 ,12 
25370,Sales & Marketing,region_31,Bachelors,Male,other,1 ,38 ,3 ,9 ,0 ,0 ,51 ,10 
57440,Sales & Marketing,region_4,Masters,Female,other,1 ,38 ,5 ,2 ,1 ,0 ,52 ,11 
10754,Technology,region_2,Masters,Male,other,1 ,51 ,1 ,4 ,0 ,0 ,78 ,16 
13518,Sales & Marketing,region_11,Bachelors,Male,other,1 ,30 ,5 ,4 ,1 ,0 ,49 ,10 
52541,Analytics,region_22,Bachelors,Male,sourcing,1 ,37 ,4 ,6 ,0 ,0 ,86 ,17 
59417,Procurement,region_26,Bachelors,Female,sourcing,1 ,40 ,3 ,8 ,0 ,0 ,74 ,15 
70970,Analytics,region_22,NIL,Male,other,1 ,27 ,3 ,2 ,0 ,0 ,82 ,16 
50908,Analytics,region_22,Bachelors,Male,other,1 ,28 ,,1 ,1 ,0 ,84 ,17 
17751,Analytics,region_13,Bachelors,Male,sourcing,1 ,46 ,3 ,7 ,0 ,0 ,85 ,17 
10998,Operations,region_2,Bachelors,Female,other,1 ,46 ,4 ,5 ,1 ,0 ,58 ,12 
44894,HR,region_7,Masters,Male,sourcing,1 ,35 ,5 ,7 ,0 ,0 ,52 ,10 
32257,Operations,region_22,Bachelors,Female,sourcing,1 ,31 ,3 ,8 ,0 ,0 ,62 ,12 
12309,Finance,region_2,Masters,Male,sourcing,1 ,32 ,3 ,5 ,0 ,0 ,59 ,12 
37744,Sales & Marketing,region_2,Bachelors,Female,other,1 ,45 ,3 ,12 ,0 ,0 ,51 ,10 
65994,Finance,region_2,Below Secondary,Male,sourcing,1 ,22 ,,1 ,1 ,0 ,62 ,13 
25872,Technology,region_26,Bachelors,Female,sourcing,2 ,35 ,1 ,5 ,0 ,0 ,78 ,16 
12573,Sales & Marketing,region_15,Bachelors,Male,other,1 ,29 ,1 ,2 ,0 ,0 ,48 ,10 
32015,Technology,region_2,Masters,Male,other,1 ,46 ,4 ,9 ,0 ,0 ,80 ,16 
31733,Sales & Marketing,region_29,Bachelors,Male,other,1 ,30 ,2 ,6 ,0 ,0 ,48 ,10 
41392,Operations,region_2,Bachelors,Male,sourcing,1 ,38 ,1 ,3 ,0 ,0 ,61 ,12 
29,Analytics,region_7,Bachelors,Male,other,1 ,28 ,,1 ,1 ,0 ,85 ,18 
25020,Operations,region_13,Bachelors,Male,sourcing,1 ,34 ,5 ,6 ,1 ,0 ,59 ,12 
7450,Sales & Marketing,region_22,Bachelors,Female,sourcing,2 ,27 ,3 ,2 ,0 ,0 ,46 ,9 
76150,Procurement,region_15,Masters,Female,other,1 ,45 ,3 ,11 ,0 ,0 ,70 ,14 
36641,Procurement,region_2,Bachelors,Female,sourcing,1 ,37 ,3 ,8 ,0 ,0 ,66 ,13 
72652,HR,region_15,Bachelors,Male,sourcing,2 ,32 ,3 ,8 ,0 ,0 ,50 ,10 
29591,Sales & Marketing,region_24,Masters,Female,sourcing,1 ,31 ,3 ,3 ,1 ,0 ,47 ,10 
9848,Procurement,region_2,Masters,Female,sourcing,1 ,33 ,1 ,6 ,0 ,0 ,72 ,14 
13575,Sales & Marketing,region_16,Masters,Male,other,1 ,43 ,5 ,6 ,0 ,0 ,54 ,11 
39397,Sales & Marketing,region_4,Masters,Male,other,2 ,35 ,4 ,5 ,0 ,0 ,59 ,12 
4509,Sales & Marketing,region_15,Bachelors,Female,other,1 ,39 ,3 ,7 ,0 ,0 ,48 ,10 
34767,Technology,region_15,Masters,Male,other,1 ,34 ,3 ,7 ,0 ,0 ,83 ,17 
42947,Technology,region_24,Bachelors,Male,sourcing,1 ,27 ,1 ,3 ,1 ,0 ,74 ,15 
29583,Sales & Marketing,region_2,Bachelors,Male,referred,1 ,30 ,5 ,2 ,1 ,0 ,47 ,10 
71122,Operations,region_14,Bachelors,Female,other,1 ,30 ,3 ,3 ,1 ,1 ,95 ,20 
38623,Operations,region_3,Masters,Female,sourcing,1 ,36 ,3 ,7 ,0 ,0 ,65 ,13 
40904,Sales & Marketing,region_22,Masters,Female,other,1 ,43 ,4 ,12 ,0 ,0 ,49 ,10 
9052,Sales & Marketing,region_30,Masters,Male,other,1 ,35 ,1 ,11 ,0 ,0 ,56 ,11 
7235,Procurement,region_10,Masters,Female,other,1 ,38 ,5 ,11 ,1 ,0 ,73 ,15 
19890,Analytics,region_20,Bachelors,Male,other,1 ,39 ,4 ,9 ,0 ,0 ,86 ,17 
73550,Technology,region_14,Masters,Female,other,1 ,39 ,4 ,7 ,1 ,0 ,78 ,16 
54597,Sales & Marketing,region_2,Bachelors,Male,other,2 ,38 ,1 ,10 ,0 ,0 ,49 ,10 
48413,Procurement,region_2,Masters,Female,other,1 ,47 ,2 ,3 ,0 ,0 ,67 ,13 
69099,Analytics,region_2,Bachelors,Male,other,2 ,29 ,2 ,5 ,1 ,0 ,83 ,17 
36050,R&D,region_22,Bachelors,Male,sourcing,1 ,27 ,4 ,5 ,0 ,0 ,86 ,17 
3330,Analytics,region_4,Bachelors,Male,other,2 ,28 ,5 ,2 ,0 ,1 ,87 ,18 
21875,Technology,region_31,Bachelors,Female,other,1 ,26 ,2 ,2 ,0 ,0 ,80 ,16 
26734,Sales & Marketing,region_31,Bachelors,Male,sourcing,1 ,30 ,5 ,2 ,1 ,0 ,51 ,11 
9651,Technology,region_27,Bachelors,Female,sourcing,2 ,32 ,3 ,8 ,0 ,0 ,79 ,16 
45608,Analytics,region_6,Bachelors,Male,other,1 ,30 ,4 ,3 ,0 ,0 ,86 ,17 
52017,Analytics,region_22,Bachelors,Male,other,3 ,26 ,5 ,2 ,1 ,0 ,87 ,18 
58755,Analytics,region_32,Bachelors,Female,sourcing,1 ,30 ,4 ,6 ,0 ,0 ,87 ,17 
51640,Sales & Marketing,region_7,Masters,Male,sourcing,1 ,41 ,3 ,8 ,0 ,0 ,49 ,10 
12294,Procurement,region_2,NIL,Male,sourcing,3 ,35 ,3 ,5 ,1 ,0 ,64 ,13 
50768,Procurement,region_7,Masters,Female,sourcing,3 ,49 ,3 ,11 ,0 ,0 ,72 ,14 
14734,Analytics,region_17,Bachelors,Male,other,1 ,34 ,3 ,8 ,0 ,0 ,79 ,16 
68390,Sales & Marketing,region_9,Masters,Male,other,1 ,37 ,2 ,9 ,0 ,0 ,46 ,9 
14592,Procurement,region_26,Bachelors,Male,other,1 ,32 ,3 ,2 ,0 ,0 ,68 ,14 
35688,Operations,region_27,Masters,Female,sourcing,1 ,39 ,3 ,10 ,0 ,0 ,58 ,12 
9784,Procurement,region_2,Masters,Female,sourcing,2 ,54 ,3 ,5 ,0 ,0 ,71 ,14 
5101,Operations,region_2,Bachelors,Female,other,1 ,31 ,,1 ,0 ,0 ,95 ,19 
75284,Analytics,region_22,Bachelors,Male,referred,1 ,28 ,5 ,2 ,0 ,0 ,83 ,17 
36623,Sales & Marketing,region_22,Masters,Male,other,1 ,30 ,3 ,6 ,1 ,0 ,48 ,10 
60863,Sales & Marketing,region_2,Masters,Female,sourcing,1 ,55 ,3 ,18 ,0 ,0 ,52 ,10 
59081,Procurement,region_26,Bachelors,Male,sourcing,1 ,38 ,1 ,11 ,0 ,0 ,70 ,14 
63739,Sales & Marketing,region_31,Bachelors,Male,other,1 ,29 ,5 ,2 ,0 ,0 ,51 ,10 
65900,Legal,region_2,Bachelors,Female,other,1 ,37 ,4 ,8 ,0 ,0 ,59 ,12 
14323,Sales & Marketing,region_16,Bachelors,Male,sourcing,1 ,29 ,3 ,6 ,0 ,0 ,54 ,11 
3498,Operations,region_15,Bachelors,Male,other,1 ,36 ,4 ,7 ,0 ,0 ,58 ,12 
42695,Procurement,region_22,Masters,Female,sourcing,1 ,39 ,1 ,10 ,0 ,0 ,70 ,14 
21364,Sales & Marketing,region_2,Bachelors,Female,sourcing,1 ,48 ,4 ,4 ,0 ,0 ,46 ,9 
39181,Operations,region_29,Bachelors,Male,other,1 ,32 ,1 ,7 ,1 ,0 ,62 ,13 
44798,Operations,region_22,Bachelors,Male,sourcing,1 ,48 ,4 ,6 ,1 ,0 ,65 ,14 
35151,Analytics,region_32,NIL,Male,other,1 ,28 ,,1 ,0 ,0 ,86 ,17 
777,Technology,region_7,Bachelors,Female,other,1 ,48 ,5 ,7 ,1 ,0 ,81 ,17 
59364,Sales & Marketing,region_11,Bachelors,Male,sourcing,1 ,32 ,5 ,7 ,1 ,0 ,50 ,11 
71712,Analytics,region_25,Bachelors,Male,sourcing,1 ,32 ,4 ,2 ,0 ,0 ,85 ,17 
36176,Operations,region_15,Bachelors,Male,referred,2 ,32 ,5 ,7 ,1 ,0 ,66 ,14 
36153,Technology,region_22,Masters,Male,sourcing,1 ,32 ,3 ,4 ,0 ,0 ,75 ,15 
63166,Sales & Marketing,region_14,Bachelors,Male,other,1 ,41 ,1 ,13 ,0 ,0 ,50 ,10 
5977,HR,region_22,Masters,Male,other,2 ,40 ,1 ,11 ,0 ,0 ,51 ,10 
69965,Operations,region_11,Masters,Female,sourcing,1 ,32 ,2 ,9 ,0 ,0 ,58 ,12 
77959,HR,region_2,Bachelors,Female,other,1 ,47 ,4 ,7 ,0 ,0 ,44 ,9 
67937,Technology,region_30,Bachelors,Female,sourcing,2 ,28 ,,1 ,1 ,0 ,78 ,16 
19322,R&D,region_2,Bachelors,Male,other,1 ,37 ,3 ,8 ,0 ,0 ,78 ,16 
35401,Sales & Marketing,region_33,Masters,Male,other,1 ,57 ,3 ,2 ,0 ,0 ,48 ,10 
21171,Sales & Marketing,region_10,Masters,Male,sourcing,2 ,41 ,3 ,16 ,0 ,0 ,49 ,10 
18032,Finance,region_2,Masters,Male,other,2 ,53 ,5 ,7 ,1 ,0 ,58 ,12 
19362,Sales & Marketing,region_25,Masters,Male,sourcing,1 ,33 ,5 ,7 ,0 ,0 ,52 ,10 
9326,Operations,region_25,Bachelors,Female,sourcing,1 ,27 ,3 ,4 ,1 ,0 ,60 ,13 
17541,Sales & Marketing,region_26,NIL,Male,other,1 ,40 ,3 ,9 ,0 ,0 ,46 ,9 
36296,Sales & Marketing,region_2,Bachelors,Male,other,1 ,37 ,2 ,5 ,1 ,1 ,51 ,11 
9231,Operations,region_29,Masters,Male,sourcing,1 ,47 ,5 ,4 ,1 ,0 ,55 ,12 
60612,Procurement,region_12,Bachelors,Male,other,1 ,29 ,5 ,4 ,1 ,0 ,73 ,15 
47007,Sales & Marketing,region_7,Bachelors,Male,other,2 ,47 ,3 ,9 ,0 ,0 ,52 ,10 
73287,Analytics,region_4,Masters,Male,other,1 ,37 ,3 ,10 ,1 ,0 ,83 ,17 
11273,Procurement,region_15,Bachelors,Male,sourcing,3 ,37 ,1 ,4 ,0 ,0 ,70 ,14 
23888,Procurement,region_2,Bachelors,Male,other,1 ,50 ,3 ,17 ,0 ,0 ,66 ,13 
1554,Analytics,region_22,Bachelors,Female,other,3 ,28 ,,1 ,0 ,0 ,84 ,17 
73141,Sales & Marketing,region_2,Bachelors,Male,other,1 ,45 ,5 ,17 ,1 ,0 ,50 ,11 
20359,Operations,region_4,Bachelors,Male,other,1 ,32 ,3 ,6 ,1 ,0 ,59 ,12 
17294,Technology,region_5,Masters,Male,other,1 ,42 ,3 ,3 ,0 ,0 ,79 ,16 
67706,Technology,region_22,Bachelors,Male,referred,2 ,29 ,3 ,2 ,0 ,0 ,80 ,16 
77858,Legal,region_13,Bachelors,Male,other,1 ,31 ,5 ,3 ,1 ,1 ,63 ,13 
69171,Operations,region_2,Bachelors,Female,sourcing,1 ,44 ,3 ,11 ,0 ,0 ,61 ,12 
75919,Sales & Marketing,region_2,Bachelors,Male,other,1 ,55 ,3 ,15 ,0 ,0 ,47 ,9 
36976,Legal,region_22,Bachelors,Male,sourcing,1 ,30 ,3 ,3 ,0 ,0 ,59 ,12 
53704,Operations,region_19,Bachelors,Male,other,1 ,36 ,3 ,6 ,1 ,0 ,57 ,12 
33824,Finance,region_22,Bachelors,Male,sourcing,1 ,29 ,1 ,4 ,0 ,0 ,66 ,13 
72553,Technology,region_22,Bachelors,Male,sourcing,1 ,30 ,4 ,2 ,1 ,1 ,92 ,19 
32465,Sales & Marketing,region_2,Bachelors,Female,other,2 ,31 ,3 ,3 ,0 ,0 ,57 ,11 
1243,Technology,region_22,Bachelors,Male,referred,2 ,31 ,5 ,4 ,0 ,0 ,82 ,16 
12448,Analytics,region_20,Bachelors,Male,sourcing,2 ,43 ,3 ,12 ,1 ,0 ,89 ,18 
2141,Sales & Marketing,region_22,Bachelors,Male,sourcing,1 ,41 ,3 ,12 ,0 ,0 ,46 ,9 
56109,HR,region_13,Masters,Female,other,1 ,32 ,3 ,6 ,0 ,0 ,50 ,10 
63080,Sales & Marketing,region_2,Bachelors,Male,other,2 ,38 ,3 ,4 ,1 ,1 ,92 ,19 
64303,Analytics,region_28,Bachelors,Male,sourcing,2 ,26 ,3 ,2 ,0 ,0 ,81 ,16 
77658,R&D,region_30,Bachelors,Male,sourcing,3 ,30 ,3 ,4 ,0 ,0 ,85 ,17 
18077,Technology,region_14,Bachelors,Male,sourcing,3 ,32 ,3 ,5 ,0 ,0 ,81 ,16 
59820,Sales & Marketing,region_8,Masters,Male,sourcing,1 ,33 ,4 ,5 ,1 ,0 ,51 ,11 
51871,Analytics,region_32,NIL,Male,other,2 ,27 ,,1 ,0 ,0 ,85 ,17 
60361,Technology,region_2,Bachelors,Female,other,1 ,33 ,5 ,7 ,1 ,0 ,77 ,16 
39993,Sales & Marketing,region_3,Bachelors,Male,sourcing,1 ,36 ,3 ,8 ,0 ,0 ,55 ,11 
47870,Sales & Marketing,region_28,NIL,Male,other,1 ,33 ,3 ,6 ,1 ,0 ,49 ,10 
60964,Procurement,region_7,Bachelors,Female,sourcing,2 ,40 ,3 ,3 ,0 ,1 ,71 ,15 
12788,Sales & Marketing,region_30,Bachelors,Male,other,1 ,41 ,1 ,10 ,0 ,0 ,50 ,10 
21860,Procurement,region_7,Masters,Female,other,1 ,38 ,5 ,9 ,0 ,0 ,85 ,17 
34421,Technology,region_13,Bachelors,Male,other,1 ,45 ,4 ,4 ,1 ,0 ,82 ,17 
46255,HR,region_22,Bachelors,Male,other,1 ,22 ,3 ,2 ,0 ,0 ,55 ,11 
15670,Sales & Marketing,region_2,Bachelors,Female,other,1 ,32 ,1 ,10 ,0 ,0 ,53 ,11 
53711,Sales & Marketing,region_2,Bachelors,Female,other,1 ,54 ,1 ,23 ,0 ,0 ,46 ,9 
60391,Technology,region_27,Bachelors,Male,other,2 ,28 ,1 ,7 ,0 ,0 ,76 ,15 
13978,Technology,region_2,Below Secondary,Female,sourcing,1 ,25 ,,1 ,0 ,0 ,84 ,17 
36186,Procurement,region_17,Bachelors,Female,sourcing,2 ,39 ,4 ,2 ,0 ,0 ,68 ,14 
5953,Technology,region_5,Bachelors,Female,other,1 ,25 ,3 ,2 ,1 ,0 ,80 ,17 
58737,Technology,region_7,Bachelors,Female,sourcing,1 ,33 ,5 ,3 ,1 ,0 ,78 ,16 
30497,Analytics,region_31,Bachelors,Male,sourcing,1 ,29 ,2 ,4 ,0 ,0 ,83 ,17 
10656,Analytics,region_28,Bachelors,Male,sourcing,1 ,29 ,3 ,2 ,1 ,0 ,82 ,17 
47037,Operations,region_2,Bachelors,Female,sourcing,1 ,41 ,3 ,2 ,0 ,0 ,60 ,12 
72606,Procurement,region_2,Bachelors,Female,sourcing,1 ,38 ,1 ,11 ,0 ,0 ,66 ,13 
43672,Sales & Marketing,region_27,Bachelors,Female,sourcing,1 ,33 ,3 ,7 ,0 ,0 ,49 ,10 
56979,Operations,region_26,Bachelors,Female,sourcing,1 ,37 ,4 ,2 ,0 ,0 ,57 ,11 
19168,Operations,region_14,Bachelors,Female,other,1 ,38 ,5 ,5 ,1 ,0 ,57 ,12 
43582,HR,region_2,Bachelors,Male,other,3 ,26 ,,1 ,0 ,0 ,48 ,10 
72382,Operations,region_7,Masters,Male,other,1 ,34 ,5 ,3 ,0 ,0 ,64 ,13 
50258,Sales & Marketing,region_7,Bachelors,Male,other,1 ,29 ,5 ,5 ,1 ,0 ,47 ,10 
9958,Operations,region_23,Bachelors,Male,sourcing,1 ,44 ,4 ,3 ,1 ,0 ,59 ,12 
53276,Analytics,region_26,Bachelors,Female,other,2 ,30 ,1 ,4 ,0 ,0 ,84 ,17 
54511,Operations,region_29,Bachelors,Male,sourcing,1 ,28 ,3 ,2 ,0 ,0 ,57 ,11 
26782,Analytics,region_2,Masters,Male,other,2 ,35 ,3 ,4 ,0 ,0 ,79 ,16 
37772,Operations,region_6,Bachelors,Male,other,1 ,26 ,,1 ,0 ,0 ,52 ,10 
65390,R&D,region_2,Masters,Male,other,2 ,42 ,3 ,13 ,1 ,0 ,87 ,18 
22356,Sales & Marketing,region_22,Masters,Male,other,6 ,32 ,1 ,8 ,0 ,0 ,51 ,10 
37205,Procurement,region_17,Masters,Female,sourcing,1 ,49 ,4 ,20 ,1 ,0 ,67 ,14 
18724,Sales & Marketing,region_22,Bachelors,Male,sourcing,1 ,22 ,,1 ,0 ,0 ,54 ,11 
22297,Operations,region_22,Masters,Female,sourcing,2 ,42 ,4 ,11 ,1 ,0 ,60 ,13 
41779,Procurement,region_17,Masters,Male,sourcing,1 ,32 ,,1 ,0 ,0 ,65 ,13 
6117,Analytics,region_25,Bachelors,Male,sourcing,2 ,28 ,4 ,3 ,1 ,0 ,85 ,18 
15418,Technology,region_10,Bachelors,Female,other,1 ,28 ,3 ,4 ,1 ,0 ,81 ,17 
74357,Sales & Marketing,region_2,Bachelors,Male,other,1 ,52 ,4 ,9 ,1 ,0 ,47 ,10 
77130,Technology,region_2,Bachelors,Male,sourcing,1 ,45 ,3 ,16 ,0 ,0 ,81 ,16 
25579,Procurement,region_22,Masters,Male,sourcing,1 ,42 ,5 ,11 ,0 ,0 ,70 ,14 
33236,Procurement,region_2,Bachelors,Female,other,1 ,39 ,5 ,3 ,1 ,0 ,70 ,15 
75190,Operations,region_22,Below Secondary,Female,sourcing,1 ,24 ,,1 ,1 ,0 ,55 ,12 
42805,Analytics,region_29,Bachelors,Male,other,1 ,25 ,4 ,2 ,1 ,0 ,81 ,17 
65644,Analytics,region_2,NIL,Male,other,2 ,40 ,3 ,12 ,0 ,0 ,85 ,17 
60798,Sales & Marketing,region_34,Bachelors,Male,sourcing,3 ,25 ,4 ,2 ,0 ,0 ,47 ,9 
33973,Sales & Marketing,region_16,Bachelors,Male,other,1 ,57 ,1 ,17 ,0 ,0 ,52 ,10 
7967,Operations,region_1,Masters,Male,other,1 ,31 ,2 ,3 ,1 ,0 ,64 ,13 
5169,Operations,region_7,Masters,Male,sourcing,1 ,36 ,3 ,4 ,1 ,0 ,60 ,13 
33684,Sales & Marketing,region_2,Bachelors,Male,referred,3 ,31 ,3 ,5 ,1 ,0 ,51 ,11 
12974,Sales & Marketing,region_22,Bachelors,Male,other,2 ,29 ,5 ,3 ,1 ,0 ,49 ,10 
7437,Sales & Marketing,region_14,Masters,Male,other,1 ,38 ,4 ,8 ,0 ,0 ,51 ,10 
